1.e4 d6 2.d4 Nf6 3.Nc3 g6 4.Bg5 c6 5.f4 Bg7 6.Nf3 b5 7.Bd3 O-O 8.O-O b4 9.Ne2 Bb7 10.e5 Nd5 11.Qd2 Qb6 12.Kh1 Nd7 13.c4 bxc3 14.bxc3 f6 15.exf6 exf6 16.Bh4 f5 17.Rab1 Qc7 18.c4 N5f6 19.Nc3 Rfe8 20.Qc2 h6 21.c5 d5 22.Ne5 Nxe5 23.fxe5 Nd7 24.g4 fxg4 25.Bxg6 Nf8 26.Rf7  1-0
1.e4 c6 2.d4 d5 3.Nd2 dxe4 4.Nxe4 Nd7 5.Ng5 Ngf6 6.Bc4 e6 7.Qe2 Nb6 8.Bd3 h6 9.N5f3 c5 10.dxc5 Bxc5 11.Ne5 Nbd7 12.Ngf3 Qc7 13.O-O Nxe5 14.Nxe5 O-O 15.Bf4 Bd6 16.Rad1 b6 17.Bg3 Bb7 18.Ng4 Ne8 19.Bxd6 Nxd6 20.Qe5 Rac8 21.Rfe1 Nf5 22.c3 Nh4 23.Be4 Bxe4 24.Rxe4 Nf5 25.Qxc7 Rxc7 26.Ne5 Rfc8 27.Nf3 b5 28.a4 bxa4 29.Rxa4 Rb8 30.g4 Ne7 31.Rd2 Nd5 32.Nd4 g5 33.Kg2 Nf4+ 34.Kg3 Rd7 35.h4 Rbd8 36.Ra5 f6 37.Re2 e5 38.Nf5 Rd3+ 39.Ne3 R8d7 40.c4 Rc7 41.Rb5 Kf7 42.hxg5 hxg5 43.Rb8 Kg6  1/2-1/2
1.e4 c6 2.d4 d5 3.exd5 cxd5 4.c4 Nf6 5.Nc3 e6 6.Nf3 Be7 7.cxd5 Nxd5 8.Bd3 O-O 9.O-O Nc6 10.Re1 Bf6 11.Be4 Nce7 12.Ne5 Bd7 13.Qh5 g6 14.Qf3 Bc6 15.Bh6 Bg7 16.Bxg7 Kxg7 17.Nxc6 bxc6 18.Na4 Rb8 19.b3 Rb4 20.Rad1 Qa5 21.Nc5 Rxd4 22.Rc1 Nf6 23.Bb1 Rd5 24.Rxe6 fxe6 25.Nxe6+ Kf7 26.Nxf8 Qd2 27.Rf1 Qh6 28.Bd3 Qxf8 29.Bc4 Qd8 30.Re1 Qd7 31.Qe3 Nf5 32.Qc5 Kg7 33.Bxd5 cxd5 34.h3 h5 35.Rd1 h4 36.b4 d4 37.b5 Nd5 38.a4 Kf7 39.a5 Qb7 40.b6 axb6 41.axb6 Nf4 42.Qc7+ Qxc7 43.bxc7 Nd6 44.g3 Ne6 45.Kg2 Ke7 46.Kf3 Kd7 47.gxh4 Kxc7 48.Rg1 Nf5 49.Ke4 Nc5+ 50.Kd5 Nd3 51.h5 Nxf2 52.hxg6 d3 53.Ke6 Nh6 54.g7 d2 55.Kf6 d1=Q 56.Rxd1 Nxd1 57.Kg6 Ng8  1/2-1/2
1.c4 e5 2.e3 Nf6 3.Nc3 Bb4 4.Nge2 O-O 5.a3 Bxc3 6.Nxc3 Re8 7.Be2 e4 8.d3 exd3 9.Bxd3 Nc6 10.b3 d6 11.O-O Ne5 12.Bc2 Ng6 13.Bb2 c6 14.Qd4 c5 15.Qd2 Ng4 16.Rad1 Be6 17.Qxd6 Qg5 18.Qg3 Qh5 19.Nd5 Rac8 20.h3 Nh6 21.Nf4 Qh4 22.Qxh4 Nxh4 23.Nxe6 Rxe6 24.Rd7 Rb6 25.Rfd1 Ng6 26.Rd8+ Rxd8 27.Rxd8+ Nf8 28.Be5  1-0
1.e4 d5 2.exd5 Nf6 3.c4 c6 4.d4 cxd5 5.Nc3 e6 6.Nf3 Bb4 7.cxd5 exd5 8.Bd3 O-O 9.O-O Nc6 10.Bg5 Bxc3 11.bxc3 Bg4 12.Re1 Qd6 13.h3 Bh5 14.Bf5 Rfe8 15.Qd3 Bg6 16.Nh4 Ne7 17.Qf3 Nxf5 18.Nxf5 Bxf5 19.Qxf5 Ne4 20.Bf4 Qe6 21.Qh5 Qf6 22.Be5 Qxf2+ 23.Kh2 g6 24.Qh6 Rxe5 25.dxe5 Qg3+ 26.Kg1 Qxe5 27.Rac1 Rc8 28.Qe3 Rxc3 29.Rxc3 Qxc3 30.Qxc3 Nxc3 31.Re7 Nxa2 32.Rxb7 Nc3 33.Rxa7 Ne2+ 34.Kf2 Nf4 35.Kf3 Ne6 36.Ra5 Kg7 37.Rxd5 Kf6 38.Ra5 h5 39.h4 Nd4+ 40.Kf4 Nf5 41.Ra6+ Kg7 42.g3 Nh6 43.Ke5 Nf5 44.Ra3 Nh6 45.Rf3 Nf5 46.Rb3 Nh6 47.Kd6 Nf5+ 48.Kd7 Kf8 49.Ra3 Nh6 50.Ra8+ Kg7 51.Ke8 Nf5 52.Ra3 Nd6+ 53.Kd7 Nf5 54.Rd3 Kf8 55.Kc6 Kg7 56.Kd5 Nh6 57.Ke5 Ng4+ 58.Kf4  1/2-1/2
1.d4 Nf6 2.Bg5 e6 3.e4 h6 4.Bxf6 Qxf6 5.Nf3 b6 6.Bd3 Bb7 7.Nbd2 c5 8.e5 Qd8 9.Be4 Qc7 10.O-O Be7 11.dxc5 bxc5 12.Bxb7 Qxb7 13.Nc4 O-O 14.Qd3 Nc6 15.Rad1 Rad8 16.c3 Qa6 17.a3 Qb5 18.Rd2 f6 19.Rfd1 Qb8 20.Qg6 Qc7 21.h3 Rf7 22.Qg3 Bf8 23.Nh2 Kh8 24.Qg6 Re7 25.exf6 gxf6 26.Ng4 Qf4 27.Nd6 Ne5 28.Nxe5 Qxe5 29.Nf7+ Rxf7 30.Qxf7 d5 31.Rd3 Bd6 32.Rg3 f5 33.Rg6  1-0
1.e4 e6 2.d4 d5 3.Nd2 Nf6 4.e5 Nfd7 5.f4 c5 6.c3 Nc6 7.Ndf3 Qb6 8.g3 cxd4 9.cxd4 Be7 10.Bh3 h5 11.Ne2 g6 12.Rb1 a5 13.Kf1 Qa6 14.Kf2 Nb6 15.Bf1 a4 16.Nc3 Qa5 17.Bd2 Nc4 18.Be1 Bb4 19.Bxc4 dxc4 20.Ne4 Ke7 21.Nd6 Qd5 22.Bxb4 Nxb4 23.Rf1 Bd7 24.Kg1 Bc6 25.Qd2 Nd3 26.b3 axb3 27.axb3 b5 28.bxc4 bxc4 29.f5 exf5 30.Qg5+ Kd7 31.Qf6 Rhf8 32.Rb6 Ne1 33.Rxe1 Qxf3 34.Rxc6 Ra2 35.Rc7+ Kxc7 36.Qe7+ Kb6 37.Nxc4+ Ka6 38.Qd6+ Ka7 39.Qc5+ Ka8 40.Qxf8+ Ka7 41.Qc5+ Ka8 42.Qc8+  1-0
1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.Nf3 b6 5.Bg5 Bb7 6.e3 h6 7.Bh4 g5 8.Bg3 Ne4 9.Qc2 Bxc3+ 10.bxc3 Nxg3 11.fxg3 Nc6 12.Bd3 Qe7 13.O-O O-O-O 14.a4 h5 15.a5 Nxa5 16.Ne5 Rhf8 17.Be4 d5 18.cxd5 exd5 19.Bf5+ Kb8 20.e4 Rd6 21.Rfe1 Qd8 22.Qa4 Ka8 23.exd5 Bxd5 24.c4 Bb7 25.Nxf7 Rxf7 26.Re8 Rxf5 27.d5 Rf8 28.Rae1 Rxe8 29.Rxe8 Bc8 30.Rxd8 Rxd8 31.Qc2 Kb8 32.Qe4 g4 33.Qe5 Nxc4 34.Qxh5 a5 35.h4 a4 36.Qg5 Re8 37.Qc1 Nd6 38.h5 Rh8 39.h6 Rh7 40.Kf2 Bd7 41.Qb2 Rxh6  0-1
1.e4 e6 2.d4 d5 3.Nd2 c5 4.exd5 Qxd5 5.Ngf3 cxd4 6.Bc4 Qd6 7.O-O Nf6 8.Nb3 Nc6 9.Nbxd4 Nxd4 10.Nxd4 a6 11.c3 Qc7 12.Bb3 Bd6 13.h3 O-O 14.Bg5 b5 15.Bc2 Bb7 16.Bxf6 gxf6 17.Qg4+ Kh8 18.Qh4 f5 19.Bxf5 f6 20.Nxe6 Qd7 21.Rad1 Rf7 22.Ng5 Bh2+ 23.Kh1  1-0
1.g3 Nf6 2.Bg2 e5 3.d3 Be7 4.c4 O-O 5.Nc3 c6 6.e4 d6 7.Nf3 Nbd7 8.O-O Qc7 9.h3 a5 10.Be3 Nc5 11.Rc1 Nfd7 12.b3 Ne6 13.a3 Qd8 14.b4 Re8 15.Kh2 h6 16.d4 exd4 17.Nxd4 Ne5 18.Nce2 axb4 19.axb4 Ra3 20.Nb3 Nf8 21.f4 Neg6 22.Qc2 Nd7 23.Rcd1 Qc7 24.Bc1 Ra8 25.Ned4 Bf8 26.c5 dxc5 27.bxc5 Nf6 28.e5 Nd5 29.Bxd5 cxd5 30.e6 Nh8 31.f5 fxe6 32.fxe6 Bxe6 33.Nxe6 Rxe6 34.Rxd5 Qc6 35.Rdf5 Qe4 36.Qf2 Ng6 37.Bb2 Qc4 38.Nd4 Ree8 39.Rc1 Qd3 40.c6 bxc6 41.Rxc6 Ne5 42.Re6 Nc4 43.Rf3 Qb1 44.Rb3 Rxe6 45.Nxe6 Re8 46.Nxf8 Qe1 47.Qxe1 Rxe1 48.Bd4 Kxf8 49.Rb8+ Kf7 50.Rb7+ Re7 51.Rxe7+ Kxe7 52.Bxg7 h5 53.Bd4 Ke6 54.Kg2 Kf5  1/2-1/2
1.e4 e6 2.d4 d5 3.Nd2 c5 4.exd5 Qxd5 5.Ngf3 cxd4 6.Bc4 Qd6 7.O-O Nf6 8.Nb3 Nc6 9.Nbxd4 Nxd4 10.Nxd4 Bd7 11.Be3 Qc7 12.Bd3 O-O-O 13.Qf3 e5 14.Nb5 e4 15.Qf4 Qxf4 16.Bxf4 Bc5 17.Bc4 Bxb5 18.Bxb5 Nd5 19.Bg3 h5 20.Be2 g6 21.h3 h4 22.Bh2 f5 23.Bc4 e3 24.fxe3 Rhe8 25.Bb5 Re7 26.Kh1 Nxe3 27.Rfe1 g5 28.Bd3 f4 29.Bg1 Rf8 30.Be2 Kc7 31.Bf3 Rd7 32.Re2 Rfd8 33.Rae1 Bb6 34.Bxe3 fxe3 35.g3 hxg3 36.Kg2 Rf7 37.Kxg3 Rdf8 38.Rf1 Bc5 39.Kg2 b5 40.c3 a6 41.Rc2 Rf4 42.Re2 R4f6 43.Ree1 Rd8 44.Re2 Rd2 45.Bg4 Rfd6 46.Rf7+ Kd8 47.Rf5 R6d5 48.Kf3 Rxf5+ 49.Bxf5 Rd1 50.Bg4 Ke7 51.Ke4 Rf1 52.Kd5 Bb6 53.Kc6 Rf6+ 54.Kb7 a5 55.Ka6 b4 56.cxb4 axb4 57.Kb5 b3 58.a4 Bd4 59.Kc4 Rf4 60.Kxb3 Kd6 61.Kc2 Kc5 62.Kd3 Kb4 63.Rg2 Rf2  1/2-1/2
1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 Nc6 5.Nc3 a6 6.Be2 Qc7 7.O-O Nf6 8.Kh1 b5 9.Nxc6 dxc6 10.f4 b4 11.e5 bxc3 12.exf6 gxf6 13.bxc3 f5 14.Qe1 Bb7 15.Bh5 O-O-O 16.Rb1 c5 17.Qe2 Rd6 18.c4 Bg7 19.Bf3 Bxf3 20.Qxf3 Rhd8 21.Be3 Rc6 22.Bf2 Bd4 23.Be1 Rdd6 24.Qa3 Rd7 25.Ba5 Qa7 26.Qf3 Rcd6 27.Rb3 Rb7 28.Rd3 Rb2 29.c3 Rxa2 30.cxd4 Rxa5 31.d5 Qb7 32.Rb3 Rb6 33.Rxb6 Qxb6 34.dxe6 fxe6 35.Rd1 Qb7 36.Qe3 Qe7 37.h3 Ra4 38.Qf3 Kb8 39.Qc6 Rb4 40.Rd7 Rb1+ 41.Kh2  1-0
1.d4 Nf6 2.Nf3 e6 3.Bg5 b6 4.c4 Bb7 5.Nc3 Bb4 6.e3 h6 7.Bh4 g5 8.Bg3 Ne4 9.Qc2 Bxc3+ 10.bxc3 Nxg3 11.fxg3 Nc6 12.Bd3 Qe7 13.O-O O-O-O 14.e4 d6 15.a4 e5 16.Qf2 f6 17.Nd2 Rhf8 18.a5 Nxa5 19.Rfb1 Kb8 20.c5 dxc5 21.Rxa5 cxd4 22.Nb3 dxc3 23.Nc5 Rxd3 24.Nxd3 Bxe4 25.Qe2 Qh7 26.Rxa7 Bxd3 27.Qa2 Qe4 28.Ra1 c2 29.Ra8+ Kb7 30.Ra7+ Kb8 31.Ra8+ Kb7 32.Ra7+ Kb8  1/2-1/2
1.e4 e6 2.d4 d5 3.Nc3 Bb4 4.Bd3 dxe4 5.Bxe4 Nf6 6.Bd3 c5 7.a3 Ba5 8.dxc5 Bxc3+ 9.bxc3 Nbd7 10.Be3 Qc7 11.Nf3 O-O 12.O-O e5 13.Nd2 Nxc5 14.Bg5 e4 15.Bxf6 exd3 16.Bd4 dxc2 17.Qxc2 Ne6 18.Be3 b6 19.f4 Ba6 20.Rfe1 Rad8 21.Qa4 Nc5 22.Qc2 Nd3 23.Rf1 Rfe8 24.Rf3 Bb7 25.Rh3 g6 26.Rf1 Rxe3 27.Rxe3 Qc5 28.Nc4 b5 29.Kh1 bxc4 30.Qe2 Bc6 31.f5 Rb8 32.Rg3 Re8 33.Qd2 Qe5 34.fxg6 hxg6 35.Qh6 Qf5 36.Ra1 Ne1 37.Kg1 Re2 38.Rd1 Qf2+  0-1
1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 g6 6.Be2 Bg7 7.O-O O-O 8.Bg5 Nc6 9.Nb3 Be6 10.Kh1 h6 11.Bh4 g5 12.Bg3 d5 13.e5 Ne8 14.Nd4 Nxe5 15.Nxe6 fxe6 16.f4 gxf4 17.Rxf4 Rxf4 18.Bxf4 Ng6 19.Bg3 Qb6 20.Rb1 Qe3 21.Bd3 Ne5 22.Qf1 Nxd3 23.cxd3 Nd6 24.Re1 Qd2 25.Qe2 Qxe2 26.Rxe2 Rf8 27.Re1 Rf5 28.h3 Kf7 29.Nd1 Bd4 30.Bh2 e5 31.Bg1 h5 32.Nc3 Bxc3 33.bxc3 e4 34.Bc5 exd3 35.Bxd6 exd6 36.Rd1 d4 37.Rxd3 dxc3 38.Rxc3 Ke6 39.g4 hxg4 40.hxg4 Rg5 41.Rc4 b5 42.Rf4 Ke5 43.Rb4 d5 44.Kg2 a5 45.Rxb5 Rxg4+ 46.Kf3 Ra4 47.Rb2 Ra3+ 48.Kf2 Kd4 49.Ke1 Rh3 50.Rg2 Kc3 51.Rg5 Rh1+ 52.Ke2 Rh2+ 53.Kd1 d4  0-1
1.e4 e6 2.d4 d5 3.e5 c5 4.c3 Nc6 5.Nf3 Bd7 6.Be2 Nge7 7.Na3 cxd4 8.cxd4 Nf5 9.Nc2 Be7 10.O-O O-O 11.Bd3 f6 12.Bxf5 exf5 13.Bf4 Be8 14.Qd2 Bh5 15.exf6 Bxf6 16.Ne5 Na5 17.Qd3 Rc8 18.Rac1 Nc4 19.b3 Nd6 20.Nb4 Qa5 21.Nec6 bxc6 22.Bxd6 Rfe8 23.Qxf5 Bg6 24.Qd7 Red8 25.Qg4 Qb5 26.Bc5 Re8 27.Qd7 Bf7 28.a4 Qb8 29.Nxc6 Qxb3 30.Nxa7 Rb8 31.Nc6 Rb7 32.Na5 Rxd7 33.Nxb3 Rb8 34.Rc3 Rdb7 35.Na5 Rb2 36.Nc6 Ra8 37.a5 Be8 38.Bb6 Bxc6 39.Rxc6 Rd2 40.Ra1 Bxd4 41.Bxd4 Rxd4 42.a6 Rb4 43.Kf1 d4 44.Ke1 Rb2 45.a7 d3 46.Rd6 Re2+ 47.Kf1 Re7 48.Rxd3 Rexa7 49.Rxa7 Rxa7 50.Ke2 Ra2+ 51.Rd2 Ra3 52.f4 g6 53.Rd3 Ra2+ 54.Kf3 h5 55.h4 Kf7 56.Rb3  1/2-1/2
1.e4 e6 2.d4 d5 3.Nd2 Nf6 4.e5 Nfd7 5.c3 c5 6.f4 Nc6 7.Ndf3 Qb6 8.g3 Be7 9.Bh3 cxd4 10.cxd4 f6 11.Kf1 O-O 12.Kg2 fxe5 13.fxe5 Ndxe5 14.dxe5 Nxe5 15.Qe2 Nc4 16.b3 Bf6 17.Rb1 Kh8 18.Qf2 d4 19.Qc2  1/2-1/2
1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Bb4 6.Bd3 e5 7.Ne2 d5 8.exd5 Nxd5 9.Bd2 Nc6 10.O-O Nxc3 11.Nxc3 O-O 12.Qh5 g6 13.Qh6 Be6 14.Rad1 f5 15.a3 Be7 16.f3 Bf6 17.Kh1 Qe7 18.Qe3 Rac8 19.Nb5 b6 20.Qg1 Rfd8 21.Nc3 Qb7 22.Rfe1 Na5 23.Bc1 Nc4 24.Qf1 Qf7 25.Nb1 Nd6 26.Nd2 Nb7 27.b3 Nd6 28.Bb2 Qg7  1/2-1/2
1.e4 g6 2.d4 Bg7 3.Nc3 c6 4.Bc4 b5 5.Bb3 b4 6.Nce2 Nf6 7.e5 Nd5 8.Nf4 Nxf4 9.Bxf4 O-O 10.h4 d6 11.Qe2 a5 12.h5 d5 13.Ba4 c5 14.dxc5 Bd7 15.Bxd7 Nxd7 16.c6 Nc5 17.Nf3 Ne6 18.Be3 Qc7 19.Qb5 Bxe5 20.O-O-O Bf6 21.hxg6 hxg6 22.Rxd5 Rab8 23.Qa4 Ra8 24.Rd7 Qc8 25.Bb6 Qa6 26.Rb7 Rfc8 27.Rd1 Qc4 28.c7 Nxc7 29.Bd4 Ne6 30.Qb3 Qc6 31.Bxf6 Qxb7 32.Be5 Nc5 33.Qc4 Ne4 34.Rh1 Nf6 35.Bxf6 exf6 36.Qh4 Kf8 37.Qxf6 Rxc2+ 38.Kb1  1-0
1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 a6 6.Be3 e5 7.Nb3 Be7 8.f3 Be6 9.Qd2 Nbd7 10.g4 h6 11.O-O-O b5 12.h4 Nb6 13.Qf2 Nfd7 14.Kb1 Nc4 15.Bxc4 bxc4 16.Nc1 Rb8 17.N1e2 Qc7 18.Bc1 Rb7 19.Ka1 Qc6 20.Qg3 Nb6 21.f4 f6 22.g5 Bf7 23.h5 hxg5 24.fxg5 fxg5 25.Bxg5 Rxh5 26.Bxe7 Rxe7 27.Qxg7 Rxh1 28.Rxh1 Be6 29.Qg5 Kd7 30.Ng3 Re8 31.Qg6 Kc8 32.Rd1 Kc7 33.Nh5 Bd7 34.Nf6 Rd8 35.Qf7 Kc8 36.a3 Qc5 37.Qe7 Bc6 38.Ka2 a5 39.Ka1 a4 40.Ka2 Qf2 41.Rxd6 Rxd6 42.Qxd6 Kb7 43.Qe7+ Ka6 44.Qe6 Kb7 45.Nfd5 Qc5 46.Qxe5 Bxd5 47.exd5 Qf2 48.Ne4 Qf8 49.Qe6 Ka7 50.d6 Kb8 51.Nc5 c3 52.d7 Ka7 53.d8=Q  1-0
1.e4 c6 2.d4 d5 3.Nc3 dxe4 4.Nxe4 Nd7 5.Ne2 Ngf6 6.N2g3 g6 7.Bc4 Bg7 8.c3 O-O 9.O-O Nd5 10.Re1 h6 11.Bf1 N7f6 12.Bd2 b6 13.Qb3 Qd7 14.a4 Qc7 15.a5 Nxe4 16.Nxe4 Bf5 17.Qa3 b5 18.Nc5 Rfe8 19.Bd3 Bxd3 20.Nxd3 e6 21.Rac1 Rab8 22.b3 Qe7 23.Qa2 Red8 24.c4 bxc4 25.bxc4 Nc7 26.Ne5 Qe8 27.Bc3 Na6 28.Qa4 c5 29.Qxe8+ Rxe8 30.Nc6 Rb3 31.Ba1 Nb4 32.Nxb4 Rxb4 33.dxc5 Bxa1 34.Rxa1 Rc8 35.Rad1 Rxc5 36.Rd7 Rxa5 37.Rc7 Rb2 38.g3 Rc2 39.Rd1 Rf5 40.Rf1 a5 41.h4 a4 42.Ra7 Rxc4 43.Kg2 Kg7 44.Kg1 g5 45.hxg5 hxg5 46.Kg2 g4 47.Kg1 Rfc5 48.Kg2 Rd5 49.Ra1 Rdd4 50.Ra2 Kg6 51.Ra1 f5 52.Ra6 Re4 53.Ra5 Kf6 54.Ra6 f4 55.gxf4 Rxf4 56.Ra2 Rfe4 57.Ra5 Kg6 58.Ra1 Kf6 59.Ra2 Ke7 60.Ra6 Kd7 61.Ra7+ Kc6 62.Ra8 Rb4 63.Ra3 e5 64.Ra6+ Kb5 65.Ra8 Rf4 66.Re8 Rbe4 67.Rb8+ Kc5 68.Ra8 Re2 69.R8xa4 Rexf2+ 70.Kg3 R2f3+ 71.Rxf3 Rxa4 72.Rf8 Rd4 73.Ra8 Kd5 74.Ra3 Rf4 75.Ra5+ Ke4 76.Ra8 Rf1 77.Ra7 Rg1+ 78.Kf2 Rd1 79.Kg3 Rf1 80.Ra8 Rf4 81.Ra7 Kd5 82.Ra5+ Ke6 83.Ra8 Rd4 84.Re8+ Kd5 85.Ra8 Kc4 86.Ra5 Re4 87.Ra4+ Kd5 88.Ra8 Rb4 89.Ra5+ Ke6 90.Ra8 Kf5 91.Rf8+ Ke4 92.Kxg4 Kd3+ 93.Kg3 e4 94.Ra8 Rc4 95.Ra3+ Rc3 96.Ra2 Ke3 97.Ra1 Kd4+ 98.Kf2 Rc2+ 99.Ke1 Rb2  1/2-1/2
1.e4 e6 2.d4 d5 3.Nc3 Bb4 4.e5 c5 5.a3 Bxc3+ 6.bxc3 Ne7 7.Nf3 Qa5 8.Bd2 Nbc6 9.Be2 cxd4 10.cxd4 Qa4 11.c4  1/2-1/2
1.e4 c6 2.d4 d5 3.exd5 cxd5 4.c4 Nf6 5.Nc3 e6 6.Nf3 Be7 7.cxd5 Nxd5 8.Bd3 Nc6 9.O-O O-O 10.a3 Nf6 11.Bc2 b6 12.Qd3 a5 13.Ne4 g6 14.Rd1 Ba6 15.Qe3 Re8 16.Ne5 Nd5 17.Qh6 Qc7 18.Nxc6 Qxc6 19.Bb3 Bc4 20.Bxc4 Qxc4 21.Bg5 Bf8 22.Qh4 Rac8 23.Bf6 Qc7 24.Be5 Qd8 25.Qg3 f6 26.Bd6 Rc6 27.Bxf8 Rxf8 28.Rac1 Qd7 29.Rxc6 Qxc6 30.Re1 Kg7 31.h4 Rd8 32.Qf3 Qc4 33.Nc3 Kf7 34.Qe4 Ne7 35.Qb7 Qc6 36.Qxc6 Nxc6 37.Na4 b5 38.Nc5 Nxd4 39.Nb7 Ra8 40.Rd1 e5 41.f4 Ke6 42.fxe5 fxe5 43.b4 axb4 44.axb4 Kd5 45.Rf1 e4 46.Rf7 e3 47.Rd7+ Kc4 48.Na5+ Kc3  0-1
1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O Be7 6.Re1 b5 7.Bb3 O-O 8.a4 Bb7 9.d3 d6 10.Nc3 Na5 11.Ba2 b4 12.Ne2 c5 13.Ng3 Bc8 14.Nd2 Be6 15.Nc4 Nxc4 16.Bxc4 Bxc4 17.dxc4 Rb8 18.Qd3 Ne8 19.Nf5 Bf6 20.Rd1 Rb6 21.Qg3 Kh8 22.Rd3 Nc7 23.Ne3 Ne6 24.Nd5 Rc6 25.Qg4 Bg5 26.Bxg5 Nxg5 27.Rad1 Ne6 28.Rg3 g6 29.Rf3 Qg5 30.Qxg5 Nxg5 31.Re3 a5 32.h4 Ne6 33.g3 Kg7 34.f4 f6 35.Kg2 Rb8 36.Rd2 Rb7 37.Rf2 Rf7 38.c3 Nd8 39.Ref3 Ra6 40.f5 gxf5 41.Rxf5 Ne6 42.Kh2 Nc7 43.Nxf6 Kh8 44.Nxh7 Rxf5 45.Rxf5 Kxh7 46.Rf7+ Kg6 47.Rxc7 bxc3 48.bxc3 Rb6 49.Rd7 Kf6 50.Kh3 Ke6 51.Rd8 Ke7 52.Ra8 Rb3 53.h5 Kf6 54.Rf8+ Kg7 55.Rf3 Ra3 56.Kh4 Kh6 57.g4 Ra1 58.Rf6+ Kh7 59.Kg5  1-0
1.e4 e5 2.Nf3 Nc6 3.Bb5 g6 4.d4 exd4 5.Nxd4 Bg7 6.Be3 Nge7 7.Nc3 O-O 8.O-O d6 9.Qd2 a6 10.Be2 Nxd4 11.Bxd4 Bxd4 12.Qxd4 Be6 13.Rad1 f6 14.f4 Qe8 15.Bf3 Rd8 16.Rfe1 c5 17.Qf2 b6 18.Rd2 Nc6 19.g3 Nd4 20.Bg2 Qf7 21.Nd5 Bxd5 22.exd5 Rfe8 23.c3 Rxe1+ 24.Qxe1 Re8 25.Qf2 Nb5 26.Bf3 Nc7 27.b4 Nb5 28.Rc2 a5 29.bxa5 bxa5 30.a4 Nc7 31.Rb2 Nxd5 32.Qd2 Ne3 33.Qxd6 Qc4 34.Re2 Qxc3 35.Kf2 Qd4 36.Qxd4 cxd4 37.Rb2 Rc8 38.Be2 Nd5 39.Rd2 Nc3 40.Rxd4 Nxe2 41.Kxe2 Rc2+ 42.Kf3 Ra2  1/2-1/2
1.e4 c5 2.Nf3 Nc6 3.Bb5 g6 4.O-O Bg7 5.Re1 a6 6.Bxc6 dxc6 7.Nc3 e5 8.a4 a5 9.b3 Ne7 10.Bb2 O-O 11.d3 Qc7 12.Kh1 Bd7 13.Qd2 h6 14.Ne2 b6 15.Nfg1 Rae8 16.f4 exf4 17.Bxg7 Kxg7 18.Nxf4 Ng8 19.Nf3 Bg4 20.Rf1 g5 21.Ne2 f5 22.exf5 Bxf5 23.Ng3 Bg6 24.Rae1 Nf6 25.Rxe8 Rxe8 26.Qc3 Qd6 27.Qa1 Re6 28.d4 Kh7 29.dxc5 bxc5 30.Qc3 Nd5 31.Qxa5 Ne3 32.Re1 g4 33.Nd2 Bxc2 34.Qc3 Qd4 35.Rxe3 Rxe3 36.Qxc2+ Rd3 37.Ne2 Qe3 38.Nc4 Qe4 39.Kg1 Kh8 40.a5 Qd5 41.Qb2+ Kg8 42.Nf4 Rd1+ 43.Kf2 Qe4 44.Qe5 Rd2+ 45.Kg3 Rxg2+ 46.Kh4 Rxh2+ 47.Kxg4 Rg2+ 48.Kh4 Rh2+ 49.Kg3 Qxe5 50.Nxe5 Rb2 51.Nxc6 Rxb3+ 52.Kh4 Ra3 53.Nd5 Kf7 54.Nc7 Ra4+ 55.Kh5 c4 56.Nb5 Kg7 57.Nc3 Ra1 58.Kg4 Kh7 59.Ne4 c3 60.Nxc3 Rc1 61.a6 Rxc3 62.a7 Ra3 63.Kh4 Ra4+ 64.Kh3 Kg7 65.Kg3 Kf6 66.Kh3 Kg5 67.Kg3 Ra3+ 68.Kg2 h5 69.Kh2 h4 70.Ne5 Rxa7 71.Nf3+ Kf4 72.Nd4 Kg4 73.Kg2 Ra2+ 74.Kg1 Rd2 75.Nb3 Rd5 76.Kh2 h3 77.Nc1 Rd2+ 78.Kg1 Kg3  0-1
